מילה	יחידה	מקור ההוכחה	רפרנס	הערה
דחק את הקץ	10	ספריא · Derashot El Ami, Jerusalem 1936 (Public Domain)	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 27:44 · «נִדְחַק את הקץ»
דחק את רגליו	10	⚠ דרוש מקור	דחק
חורש מזמות	10	ויקיטקסט · נחלת הכלל	אלטנוילנד ג ג
משך בעט	10	ספריא · Beur Reuven, New York 1955 (Public Domain)	Beur Reuven on Bava Kamma, Introduction 25 · «לִמְשֹׁךְ בעט סופר»
עשבים שוטים	10	ויקיטקסט · נחלת הכלל	תקנות הזרעים (מכירה)
פושט עורות	10	ספריא · נחלת הכלל	Responsa Maharashdam, Yoreh Deah 39:1 (She'elot uTeshuvot Maharashdam, Lemberg, 1862 [he])
אבק אדם	10	⚠ דרוש מקור	Menorat HaMaor, Ohr Olam 20:3 (Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Menorat HaMaor, Ohr Olam 20:3 (Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 [he])
איש קצוות	10	ספריא · נחלת הכלל	Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 3:32 (Shenei Luchot HaBrit, based on Amsterdam, 1698 ed. Part I [he])
אמץ את ידיו	10	ספריא · נחלת הכלל	Pele Yoetz 158:5 (Torat Emet [he])
אין ידו משגת	10	ספריא · נחלת הכלל	Shulchan Arukh, Orach Chayim 263:3 (Maginei Eretz: Shulchan Aruch Orach Chaim, Lemberg, 1893 [he])
אבן רחיים על צווארו	10	ספריא · נחלת הכלל	Ma'asai LaMelekh on Mishneh Torah, Sacrificial Procedure 1:17:2 (Friedberg Edition [he])
אורך רוח	10	ספריא · נחלת הכלל	Ritva on Eruvin 56b:1 (Chidushi HaRitva, Amsterdam, 1729 [he])
בערוב ימיו	10	ויקיטקסט · נחלת הכלל	אינטלגנציה לשבת א
בא בדברים	10	ספריא · נחלת הכלל	Divrei Rivot 160:1 (Sudilkov, 1833 [he])
באו לעמק השווה	10	⚠ דרוש מקור	ערך: באו לעמק השווה
גיס חמישי	10	⚠ דרוש מקור	ערך: גיס חמישי
חמד לצון	10	ויקיטקסט · נחלת הכלל	חשוקי חמד/בבא קמא/כו עמוד ב
חתול בשק	10	⚠ דרוש מקור	ערך: חתול בשק
ליל שמורים	10	⚠ דרוש מקור	Gevurot Hashem 38:4 (Gevurot Hashem, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2015-2020 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2020 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Gevurot Hashem, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2015-2020 · הטענה הקודמת: ספריא · נחלת הכלל / Gevurot Hashem 38:4 (Gevurot Hashem, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2015-2020 [he])
עקר את רגליו	10	ספריא · נחלת הכלל	Rosh on Berakhot 4:16:1 (Vilna Edition [he])
קטן אמונה	10	ספריא · נחלת הכלל	Sod Yesharim, The First Night of Pesach 26:2 (Sod Yesharim, Warsaw 1902-1908 [he])
קיצץ את כנפיו	10	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	קיצץ=L218203 כנפיו=L78458
דמעות שליש	10	ספריא · נחלת הכלל	Chatam Sofer on Torah, Beshalach 91 (Chatam Sofer on Torah, Bratislava, 1879-1893 [he])
תאניה ואניה	10	ספריא · נחלת הכלל	Metzudat Zion on Isaiah 29:2:3 (On Your Way [he])
הכה באצבע צרדה	10	ספריא · נחלת הכלל	Chayei Moharan 522:1 (OYW [he])
אמת מים	10	ויקינתונים (CC0)	L75579
הכביר במילים	10	לפי מילה: ויקינתונים · צורה (CC0) + ויקיטקסט · נחלת הכלל	הכביר=L208100 במילים=מצודות על ישעיהו לג יד
דמעות תנין	10	ספריא · נחלת הכלל	Megalleh Amukkot on Torah, Vayera 3 (Lublin, 1884 [he])
יחידי סגולה	10	ספריא · נחלת הכלל	Pat Lechem, Fourth Treatise on Trust 7:39 (Chovat Halevavot, Warsaw 1875 [he])
זרה אבק / חול בעיניים	10	⚠ דרוש מקור	Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 19:61 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 19:61 (Derashot El Ami, Jerusalem 1936 [he])
הקיץ הקץ	10	ספריא · נחלת הכלל	Malbim on Ezekiel 7:6:1 (On Your Way [he])
ריפה את ידיו	10	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	ריפה=L218902 ידיו=L206483
בית בד	10	⚠ דרוש מקור	Lechem Shamayim on Mishnah Oholot 13:4:1 (Jerusalem, 1978 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1978 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Jerusalem, 1978 · הטענה הקודמת: ספריא · נחלת הכלל / Lechem Shamayim on Mishnah Oholot 13:4:1 (Jerusalem, 1978 [he])
בית תמחוי	10	ספריא · נחלת הכלל	Mordechai on Bava Batra 2:15 (Vilna Edition [he])
כתמול שלשום	10	ספריא · נחלת הכלל	Haamek Davar on Exodus 5:14:2 (Sefer Torat Elohim, Vilna 1879 [he])
רפיון ידים	10	ספריא · נחלת הכלל	Rashash on Arakhin 6a:1 (Vilna Edition [he])
נטה חסד	10	ספריא · נחלת הכלל	Ohr HaChammah on Zohar 2:20a:2 (Ohr Hachama, Peremyshl, 1896-1898 [he])
צביון	10	ויקינתונים (CC0)	L217455
מכורה	10	ויקינתונים (CC0)	L79149
אצטגנין	10	ויקינתונים (CC0)	L75921
לודר	10	ויקינתונים (CC0)	L78594
קופיץ	10	ויקינתונים (CC0)	L81558
זרבובית	10	ויקינתונים (CC0)	L77665
צפריר	10	ויקינתונים (CC0)	L81384
מצודד	10	ספריא · נחלת הכלל	Ohr HaChammah on Zohar 1:244a:5 (Ohr Hachama, Peremyshl, 1896-1898 [he])
אפיל	10	ויקינתונים (CC0)	L75879
אסוך	10	ויקינתונים (CC0)	L75783
אסל	10	ויקינתונים (CC0)	L75819
צרי	10	ויקינתונים (CC0)	L81397
תרגימה	10	ויקינתונים (CC0)	L82578
אבן שאין לה הופכין	10	ספריא · נחלת הכלל	Sefer HeArukh, Letter Kof 595 (Sefer HeArukh, Lublin 1883 [he])
אור יקרות	10	ספריא · נחלת הכלל	Metzudat Zion on Job 31:26:2 (On Your Way [he])
חרב פיפיות	10	ויקינתונים (CC0)	L77929
לזות שפתיים	10	ספריא · נחלת הכלל	Prisha, Even HaEzer 152:8:1 (Tur Even HaEzer, Vilna, 1923 [he])
סלע המחלוקת	10	ספריא · נחלת הכלל	Kuntres Peleitat Sefarim, Letter Dalet 4:1 (Podgorze, 1905 (Wikisource edition) [he])
שידוד מערכות	10	ספריא · נחלת הכלל	Maor VaShemesh, Vaetchanan 3 (Maor Vashemesh, Breslau, 1842 [he])
סרח עודף	10	ויקינתונים (CC0)	L80436
היינו הך	10	ספריא · נחלת הכלל	Shoel uMeshiv Mahadura VI 24:1 (Lemberg, 1865-1890 [he])
כיליון עיניים	10	⚠ דרוש מקור	ערך: כיליון עיניים
לא יסולא בפז	10	ויקיטקסט · נחלת הכלל	דו"ח מבקר המדינה/שנת 2014/מאי/פרק ג
קל רגליים	10	⚠ דרוש מקור	קל
שעת כושר	10	ספריא · נחלת הכלל	Ateret Zekenim on Shulchan Arukh, Orach Chayim 160:3 (Maginei Eretz: Shulchan Aruch Orach Chaim, Lemberg, 1893 [he])
עיר פרזות	10	⚠ דרוש מקור	Lechem Shamayim on Mishnah Ketubot 13:10:2 (Jerusalem, 1978 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1978 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Jerusalem, 1978 · הטענה הקודמת: ספריא · נחלת הכלל / Lechem Shamayim on Mishnah Ketubot 13:10:2 (Jerusalem, 1978 [he])
נחל איתן	10	ויקינתונים (CC0)	L79784
קירח מכאן ומכאן	10	⚠ דרוש מקור	קרח מכאן ומכאן
שוקת שבורה	10	ויקיטקסט · נחלת הכלל	בלבבי משכן אבנה (שוורץ)/חלק ב
עלה על שרטון	10	ויקיטקסט · נחלת הכלל	פקודת הנמלים
לבטים	10	ויקינתונים (CC0)	L212270
לצמיתות	10	ספריא · נחלת הכלל	Bekhor Shor, Leviticus 25:34:1 (Bekhor Shor, HaTzofeh LeHokhmat Yisrael VIII, Budapest, 1924 [he])
גרידא	10	ויקינתונים (CC0)	L492078
בר מינן	10	ספריא · נחלת הכלל	Shenei Luchot HaBerit, Torah Shebikhtav, Yitro, Torah Ohr 53 (Shenei Luchot HaBrit, based on Amsterdam, 1698 ed. Part III [he])
כדבעי	10	ויקינתונים (CC0)	L492020
אתרע מזלו	10	ספריא · נחלת הכלל	Responsa of Rema 75:3 (Sheelot uTeshuvut Remah, Warsaw, 1883 [he])
בוקי סריקי	10	ספריא · נחלת הכלל	Tosafot on Bava Batra 7a:4:1 (Vilna Edition [he])
בריש גלי	10	ספריא · נחלת הכלל	Zera Kodesh, On Torah, Beshalach 6 (1405 [he])
אליבא ד	10	ספריא · נחלת הכלל	Tosafot Rid on Shabbat 4b:1 (Tosafot Rid [he])
שור	10	ויקינתונים (CC0)	L68279
טס	10	ויקינתונים (CC0)	L211474
זוג	10	ויקינתונים (CC0)	L65034
חלב	10	ויקינתונים (CC0)	L210917
גבר	10	ויקינתונים (CC0)	L206038
מסה	10	ויקינתונים (CC0)	L79307
כרוב	10	ויקינתונים (CC0)	L65834
יובל	10	ויקינתונים (CC0)	L65543
ענק	10	ויקינתונים (CC0)	L67283
אחשדרפן	10	ויקינתונים (CC0)	L75266
אחלמה	10	ויקינתונים (CC0)	L63848
מורסה	10	ויקינתונים (CC0)	L78905
רחת	10	ויקינתונים (CC0)	L81975
סודר	10	ויקינתונים (CC0)	L215217
קבה	10	ויקינתונים (CC0)	L81415
אפדן	10	ויקינתונים (CC0)	L75847
כליב	10	ויקינתונים (CC0)	L78432
חלק הארי	10	ספריא · נחלת הכלל	Teshuvot haRashba part V 293:2 (Vilna, 1885 [he])
הפיל עליו את חתתו	10	ספריא · נחלת הכלל	Etz Yosef on Kohelet Rabbah 6:10:1:6 (Midrash Rabbah, with Etz Yosef, Warsaw, 1867 [he])
נטל עקצו	10	ספריא · נחלת הכלל	Mishnah Sukkah 3:6 (Torat Emet 357 [he])
בזעיר אנפין	10	ספריא · נחלת הכלל	Pri Etz Chaim, Gate of the Recitation of the Shema 23:3 (Pri Etz Chaim [he])
שירת הברבור	10	⚠ דרוש מקור	שירה
תש כחו	10	ספריא · נחלת הכלל	Rashi on Bereshit Rabbah 36:4:3 (Midrash Rabbah, Vilna, 1878 [he])
נבל את פיו	10	ספריא · נחלת הכלל	Chidushei Agadot on Yevamot 63b:8 (Vilna Edition [he])
השיב פניו ריקם	10	ספריא · נחלת הכלל	Shivchei HaBesht 21:1 (Shivchei HaBesht, Kopyst 1815 [he])
גבהות לב	10	⚠ דרוש מקור	Derekh Chayyim 3:2:14 (Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 2010 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 · הטענה הקודמת: ספריא · נחלת הכלל / Derekh Chayyim 3:2:14 (Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 [he])
בא אל קצו	10	⚠ דרוש מקור	Sermons Unto My People, The Three Festivals 14:35 (Derashot El Ami, Jerusalem 1936 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1936 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Derashot El Ami, Jerusalem 1936 · הטענה הקודמת: ספריא · נחלת הכלל / Sermons Unto My People, The Three Festivals 14:35 (Derashot El Ami, Jerusalem 1936 [he])
אין לו דורש	10	ספריא · נחלת הכלל	Shoel uMeshiv Mahadura II 2:5:5 (Lemberg, 1865-1890 [he])
אין לו זכר	10	ספריא · נחלת הכלל	Rashi on Taanit 25b:1:2 (Vilna Edition [he])
בא בצל קורתו	10	ספריא · נחלת הכלל	Responsa Chatam Sofer, Even HaEzer 2:131:35 (Pressburg, 1855-1864 [he])
בא כשמן בעצמותיו	10	ספריא · נחלת הכלל	Malbim on Psalms 109:18:1 (On Your Way [he])
היה לאל ידו	10	ספריא · נחלת הכלל	Metzudat David on II Samuel 12:11:2 (On Your Way [he])
הקביל את פניו	10	ספריא · נחלת הכלל	Darkhei Moshe, Yoreh De'ah 240:2:1 (Tur Yoreh Deah, Vilna, 1923 [he])
חשק שפתיו	10	⚠ דרוש מקור	חושק שפתים
בית מדות	10	ספריא · נחלת הכלל	Metzudat David on Jeremiah 22:14:1 (On Your Way [he])
דבר גבוהה גבוהה	10	ספריא · נחלת הכלל	Haamek Davar on Exodus 20:19:2 (Sefer Torat Elohim, Vilna 1879 [he])
דבר על לבו	10	ספריא · נחלת הכלל	Midrash Shmuel on Avot 3:7:5 (Midrash Shmuel, Warsaw, 1876 [he])
כבש את יצרו	10	ספריא · נחלת הכלל	Mesillat Yesharim 1:10 (Sefaria Vocalized Edition [he])
עקב אכילס	10	ויקינתונים (CC0)	L80580
עמד על דעתו	10	ספריא · נחלת הכלל	Yefeh To'ar on Shemot Rabbah 6:1:2 (Midrash Rabbah, Vilna, 1878 [he])
נהנתן	10	ויקינתונים (CC0)	L214207
נסרת	10	ויקינתונים (CC0)	L214757
אסיף	10	ויקינתונים (CC0)	L75813
בנקל	10	ספריא · נחלת הכלל	Likutei Moharan 56:6:1 (Likutei Moharan - rabenubook.com [he])
גבשושי	10	ויקינתונים (CC0)	L206043
גת	10	ויקינתונים (CC0)	L64591
הגיע לפרקו	10	⚠ דרוש מקור	Lechem Shamayim on Mishnah Sotah 4:4:3 (Jerusalem, 1978 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1978 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Jerusalem, 1978 · הטענה הקודמת: ספריא · נחלת הכלל / Lechem Shamayim on Mishnah Sotah 4:4:3 (Jerusalem, 1978 [he])
הכפיש	10	ויקינתונים (CC0)	L208133
הלבין את פניו	10	ספריא · נחלת הכלל	Sha'arei Teshuvah 1:44 (Sefaria Vocalized Edition [he])
הסית	10	ויקינתונים (CC0)	L208323
העלה מתהום הנשיה	10	ויקיטקסט · נחלת הכלל	תענוגות ושעשועים
הרף עין	10	ספריא · נחלת הכלל	Penei Moshe on Jerusalem Talmud Berakhot 1:1:15:2 (1536 [he])
השגה	10	ויקינתונים (CC0)	L77464
חשק את שניו	10	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	חשק=L210900 שניו=L211695
ידו לא היתה משגת	10	ספריא · נחלת הכלל	Rashi on Arakhin 30b:20:1 (Vilna Edition [he])
ישר את ההדורים	10	⚠ דרוש מקור	ערך: ישר את ההדורים
לא היתה לו יד בדבר	10	ספריא · נחלת הכלל	Metzudat David on I Kings 1:26:1 (On Your Way [he])
לוליני	10	ויקינתונים (CC0)	L212342
מגדל קלפים	10	ויקיטקסט · נחלת הכלל	היום שאחרי המשבר/חלק ראשון: אפקט 'הפרפר המפוטר'
מקרזל	10	ויקינתונים (CC0)	L213745
ענג	10	ויקינתונים (CC0)	L216094
פיס	10	ויקינתונים (CC0)	L80846
פסע	10	ויקינתונים (CC0)	L217050
קצרה ידו מהושיע	10	⚠ דרוש מקור	Menorat HaMaor, xiv; On Contentment, Accounts of the pious ones 7 (Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 [he])	⚠ ההוכחה הוסרה · ספריא נחלת-הכלל · מהדורה 1934 · אומת חי מול ספריא: אין בספריא אף מהדורה עברית בנחלת הכלל שאינה מ-1929 ואילך · הגרסאות שנמצאו: Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 · הטענה הקודמת: ספריא · נחלת הכלל / Menorat HaMaor, xiv; On Contentment, Accounts of the pious ones 7 (Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 [he])
תבוסתנות	10	ויקינתונים (CC0)	L219960
